"Sens Factor =5.2768dB, SERNO: 7042618"
5881.169	-0.0088
5954.383	-0.0265
6028.507	-0.0446
6103.555	-0.0628
6179.536	-0.0814
6256.464	-0.1004
6334.349	-0.1198
6413.204	-0.1397
6493.04	-0.1604
6573.87	-0.1818
6655.706	-0.2039
6738.562	-0.2266
6822.448	-0.2497
6907.379	-0.2731
6993.367	-0.2966
7080.426	-0.3202
7168.568	-0.3437
7257.808	-0.3674
7348.158	-0.3913
7439.633	-0.4158
7532.248	-0.4408
7626.015	-0.4665
7720.949	-0.4928
7817.065	-0.5201
7914.377	-0.5483
8012.901	-0.5775
8112.652	-0.6076
8213.645	-0.6385
8315.894	-0.6698
8419.416	-0.7014
8524.228	-0.7330
8630.343	-0.7645
8737.78	-0.7957
8846.555	-0.8263
8956.683	-0.8559
9068.182	-0.8840
9181.069	-0.9104
9295.362	-0.9360
9411.078	-0.9614
9528.233	-0.9872
9646.849	-1.0135
9766.939	-1.0406
9888.525	-1.0688
10011.625	-1.0980
10136.257	-1.1286
10262.44	-1.1607
10390.195	-1.1943
10519.54	-1.2296
10650.495	-1.2664
10783.08	-1.3046
10917.316	-1.3441
11053.223	-1.3848
11190.821	-1.4268
11330.133	-1.4701
11471.179	-1.5145
11613.98	-1.5598
11758.561	-1.6059
11904.939	-1.6527
12053.141	-1.7002
12203.188	-1.7479
12355.102	-1.7958
12508.907	-1.8441
12664.627	-1.8924
12822.286	-1.9406
12981.907	-1.9888
13143.516	-2.0370
13307.136	-2.0852
13472.793	-2.1336
13640.512	-2.1824
13810.319	-2.2311
13982.24	-2.2805
14156.302	-2.3304
14332.529	-2.3803
14510.951	-2.4308
14691.595	-2.4817
14874.486	-2.5329
15059.655	-2.5842
15247.129	-2.6353
15436.937	-2.6862
15629.106	-2.7370
15823.669	-2.7873
16020.654	-2.8366
16220.091	-2.8851
16422.01	-2.9326
16626.443	-2.9785
16833.422	-3.0219
17042.977	-3.0627
17255.141	-3.0985
17469.945	-3.1285
17687.424	-3.1471
17907.609	-3.1695
18130.537	-3.1915
18356.24	-3.2131
18584.752	-3.2342
18816.107	-3.2550
19050.346	-3.2753
19287.498	-3.2954
19527.604	-3.3152
19770.697	-3.3346
20016.816	-3.3536


