"Sens Factor =5.2768dB, SERNO: 7042618"
"Auto-generated 90-degree calibration file for use with nanoAVR DL"
5460.413	-1.2564
5528.388	-1.2951
5597.209	-1.3364
5666.887	-1.3795
5737.433	-1.4236
5808.857	-1.4683
5881.169	-1.5136
5954.383	-1.5596
6028.507	-1.6063
6103.555	-1.6535
6179.536	-1.7015
6256.464	-1.7503
6334.349	-1.7998
6413.204	-1.8502
6493.040	-1.9018
6573.870	-1.9546
6655.706	-2.0085
6738.562	-2.0634
6822.448	-2.1191
6907.379	-2.1753
6993.367	-2.2320
7080.426	-2.2893
7168.568	-2.3468
7257.808	-2.4048
7348.158	-2.4625
7439.633	-2.5212
7532.248	-2.5808
7626.015	-2.6416
7720.949	-2.7026
7817.065	-2.7645
7914.377	-2.8277
8012.901	-2.8923
8112.652	-2.9583
8213.645	-3.0244
8315.894	-3.0913
8419.416	-3.1589
8524.228	-3.2269
8630.343	-3.2952
8737.780	-3.3634
8846.555	-3.4313
8956.683	-3.4988
9068.182	-3.5652
9181.069	-3.6304
9295.362	-3.6952
9411.078	-3.7602
9528.233	-3.8262
9646.849	-3.8932
9766.939	-3.9623
9888.525	-4.0333
10011.625	-4.1057
10136.257	-4.1801
10262.440	-4.2563
10390.195	-4.3331
10519.540	-4.4122
10650.495	-4.4933
10783.080	-4.5763
10917.316	-4.6610
11053.223	-4.7472
11190.821	-4.8353
11330.133	-4.9252
11471.179	-5.0169
11613.980	-5.1095
11758.561	-5.2034
11904.939	-5.2986
12053.141	-5.3951
12203.188	-5.4923
12355.102	-5.5897
12508.907	-5.6881
12664.627	-5.7872
12822.286	-5.8868
12981.907	-5.9866
13143.516	-6.0866
13307.136	-6.1872
13472.793	-6.2888
13640.512	-6.3913
13810.319	-6.4937
13982.240	-6.5972
14156.302	-6.7020
14332.529	-6.8074
14510.951	-6.9139
14691.595	-7.0206
14874.486	-7.1283
15059.655	-7.2368
15247.129	-7.3458
15436.937	-7.4547
15629.106	-7.5637
15823.669	-7.6728
16020.654	-7.7817
16220.091	-7.8905
16422.010	-7.9987
16626.443	-8.1059
16833.422	-8.2114
17042.977	-8.3151
17255.141	-8.4145
17469.945	-8.5085
17687.424	-8.5919
17907.609	-8.6798
18130.537	-8.7682
18356.240	-8.8567
18584.752	-8.9452
18816.107	-9.0343
19050.346	-9.1237
19287.498	-9.2137
19527.604	-9.3045
19770.697	-9.3958
20016.816	-9.4876
